AGE,SEX,YEAR,HANDED,HEIGHT,WEIGHT,WRIST_CIRC,HAND_LENGTH,HEAD_CIRC,SPAN,FOOT_LENGTH,EAR,EYES
32,Male,2010,Right,1.743,85.6,183,198,596,1830,289,23,67
29,Male,2010,Right,1.766,89.9,179,194,573,1824,280,32,66.5
27,Male,2010,Left,1.8,120.4,184,190,585,1878,266,25,67
28,Male,2010,Right,1.784,74.4,181,192,601,1878,266,21,62.5
21,Male,2010,Right,1.773,80.9,178,193,575,1806,269,29,65.5
21,Male,2010,Right,1.727,73.2,173,192,575,1814,265,20,61
31,Male,2010,Right,1.719,77.8,170,190,556,1773,263,25,62.5
23,Male,2010,Right,1.801,60.3,175,190,556,1791,275,22,61
28,Male,2010,Right,1.781,72.4,167,188,583,1831,269,22,64
37,Male,2010,Right,1.713,83,178,194,577,1774,273,22,65.5
24,Male,2010,Right,1.749,78.4,177,190,595,1800,273,19,65.5
21,Male,2010,Right,1.619,66.3,164,171,553,1709,252,20,63.5
38,Male,2010,Right,1.658,76,165,185,568,1708,256,23,66
32,Male,2010,Right,1.822,93.7,180,210,603,2000,289,20,70.5
28,Male,2010,Right,1.73,93.1,177,186,582,1693,269,23,68
30,Male,2010,Right,1.661,75.6,162,168,544,1661,246,23,62
27,Male,2010,Right,1.858,83.3,179,200,589,1866,282,22,64.5
23,Male,2010,Right,1.765,75.7,178,186,568,1832,275,19,55.5
26,Male,2010,Right,1.952,100.8,179,205,597,1953,297,23,64
20,Male,2010,Right,1.8,104.2,184,190,578,1863,271,21,66
31,Male,2010,Right,1.749,91,179,187,575,1814,259,25,64
33,Male,2010,Left,1.649,86.1,173,180,577,1721,259,27,66.5
35,Male,2010,Right,1.705,83.5,179,195,568,1804,273,22,64.5
21,Male,2010,Right,1.836,99.4,185,198,562,1899,289,26,59.5
20,Male,2010,Left,1.825,64.5,171,197,558,1899,274,26,65
26,Male,2010,Right,1.653,61.3,168,189,543,1707,267,21,57.5
30,Male,2010,Right,1.72,70.8,172,179,579,1779,259,22,66
28,Male,2010,Right,1.708,88.9,175,187,555,1786,264,22,64.5
25,Male,2010,Right,1.725,83.6,169,175,573,1736,259,25,64
28,Male,2010,Right,1.835,118,190,199,628,1918,291,27,67
22,Male,2010,Left,1.728,85.9,172,187,562,1802,260,23,62
27,Male,2010,Right,1.748,89.2,187,185,557,1870,274,22,67.5
28,Male,2010,Right,1.805,75.1,172,207,600,1896,288,21,70
40,Male,2010,Right,1.735,77.8,168,191,547,1776,265,23,63.5
30,Male,2010,Right,1.687,83.1,173,187,587,1740,269,23,65
30,Male,2010,Right,1.71,74.9,170,191,587,1779,279,25,70
22,Male,2010,Right,1.786,63,166,200,556,1889,280,22,67.5
33,Male,2010,Right,1.751,88,180,192,587,1776,265,26,66.5
28,Male,2010,Right,1.75,72.2,170,191,563,1765,269,29,62
20,Male,2010,Right,1.785,75,180,192,578,1838,266,26,63.5
33,Male,2010,Right,1.708,85.4,174,178,582,1730,253,22,66.5
38,Male,2010,Right,1.763,90.7,177,191,559,1796,261,25,57
29,Male,2010,Right,1.75,85.8,175,187,566,1839,261,25,62.5
39,Male,2010,Right,1.71,86.6,173,180,551,1746,249,21,65
20,Male,2010,Right,1.803,92.7,175,192,597,1936,280,22,64.5
34,Male,2010,Right,1.725,91,180,192,580,1854,249,26,60
33,Male,2010,Right,1.817,94.2,177,194,585,1909,272,22,64.5
29,Male,2010,Right,1.723,73.6,172,190,557,1786,260,30,62.5
24,Male,2010,Right,1.598,66.6,160,171,588,1687,244,21,63.5
26,Male,2010,Right,1.717,78.4,176,197,578,1881,281,21,61
22,Male,2010,Left,1.737,120.8,187,196,573,1784,271,26,64.5
24,Male,2010,Right,1.814,99.9,177,197,587,1813,271,28,65
29,Male,2010,Right,1.721,80.4,176,185,588,1761,264,21,65.5
37,Male,2010,Right,1.818,95.1,188,209,595,1983,276,29,67
31,Male,2010,Right,1.735,88,177,197,574,1783,271,21,65.5
25,Male,2010,Left,1.76,75.7,179,189,572,1837,256,25,62
22,Male,2010,Left,1.793,81.9,170,193,585,1825,270,20,70
25,Male,2010,Right,1.722,97.2,180,185,555,1796,281,24,66.5
21,Male,2010,Right,1.85,94.5,169,189,580,1830,270,27,62
20,Male,2010,Right,1.719,91.2,183,181,575,1783,264,21,63.5
34,Male,2010,Right,1.74,76.1,183,194,559,1836,263,23,63
27,Male,2010,Right,1.731,90.2,171,192,580,1782,266,22,63.5
29,Male,2010,Right,1.842,81.3,180,202,576,1896,274,22,59
21,Male,2010,Left,1.8,106.6,190,188,603,1869,265,22,61
28,Male,2010,Left,1.71,78.2,161,187,574,1766,274,21,65
40,Male,2010,Right,1.803,101.8,181,194,594,1819,266,22,66
24,Male,2010,Right,1.8,81.8,179,203,589,1851,289,28,63.5
40,Male,2010,Right,1.744,84.7,178,197,567,1930,277,22,70.5
27,Male,2010,Right,1.735,100.5,193,186,611,1763,269,24,66
38,Male,2010,Right,1.706,92.5,181,190,585,1745,261,24,67
23,Male,2010,Right,1.687,65.1,173,177,573,1732,252,26,64.5
23,Male,2010,Right,1.803,86.7,190,203,582,1864,285,21,63.5
24,Male,2010,Right,1.897,86.7,181,204,586,1970,284,28,66.5
32,Male,2010,Right,1.768,91.4,186,189,588,1789,275,24,61
25,Male,2010,Right,1.652,77.1,168,176,569,1671,247,26,59.5
23,Male,2010,Right,1.749,63.5,175,191,574,1847,270,25,66
27,Male,2010,Right,1.772,87.2,164,186,566,1754,269,21,61.5
36,Male,2010,Right,1.788,89.4,178,198,573,1899,272,27,69
21,Male,2010,Right,1.833,86.6,183,198,584,1883,286,25,64.5
29,Male,2010,Right,1.76,82.9,181,189,570,1772,272,24,60.5
33,Male,2010,Right,1.662,60.7,160,177,546,1686,257,28,62
26,Male,2010,Right,1.899,102.9,185,209,576,2036,288,21,69.5
25,Male,2010,Right,1.7,68.1,177,193,565,1796,275,20,66.5
28,Male,2010,Right,1.923,88.9,187,208,604,1996,298,29,65
31,Male,2010,Right,1.782,71.6,186,198,575,1826,284,24,64
33,Male,2010,Right,1.779,88.5,172,197,572,1773,278,18,63.5
25,Male,2010,Left,1.718,86.3,175,191,579,1790,255,24,63
24,Male,2010,Right,1.744,94.2,186,183,583,1782,265,22,59
27,Male,2010,Right,1.761,95.8,187,188,544,1791,268,27,64
31,Male,2010,Right,1.722,62.5,166,194,554,1770,267,31,66
24,Male,2010,Right,1.814,77.2,180,192,564,1829,278,24,61
22,Male,2010,Right,1.786,72.2,175,189,578,1812,273,25,67
22,Male,2010,Right,1.659,97.5,181,179,570,1729,254,23,65.5
24,Male,2010,Right,1.711,87.9,181,195,582,1787,281,22,67.5
21,Male,2010,Right,1.647,107.1,182,186,584,1723,270,18,62.5
22,Male,2010,Right,1.71,87.2,177,191,583,1764,263,22,60
30,Male,2010,Right,1.805,74.2,185,211,569,1906,297,22,58
26,Male,2010,Right,1.671,64.9,167,188,575,1749,249,22,62
23,Male,2010,Right,1.735,65.4,169,185,574,1787,258,21,62
25,Male,2010,Right,1.758,87.1,181,200,575,1851,283,21,64
26,Male,2010,Right,1.731,83.7,174,184,559,1798,265,28,61
31,Male,2010,Right,1.779,74.5,170,188,562,1809,282,17,61.5
25,Male,2010,Right,1.852,108.7,185,203,599,1893,296,18,67.5
25,Male,2010,Right,1.725,101.9,179,187,598,1763,257,24,64
38,Male,2010,Right,1.768,90.6,186,182,562,1799,262,21,65
34,Male,2010,Right,1.709,83.1,176,176,546,1760,255,28,59.5
26,Male,2010,Left,1.74,86.2,177,190,563,1766,264,21,66.5
36,Male,2010,Right,1.747,92.6,179,210,577,1972,280,27,63
29,Male,2010,Right,1.725,80.8,175,202,584,1868,276,31,71.5
34,Male,2010,Right,1.745,97.2,174,199,563,1856,269,24,66
30,Male,2010,Right,1.736,82.3,165,180,563,1752,258,24,61
39,Male,2010,Right,1.825,65.9,177,197,560,1776,274,19,66.5
27,Male,2010,Right,1.742,87.8,192,190,579,1819,268,22,61.5
31,Male,2010,Right,1.793,91.8,192,196,587,1858,280,25,63.5
20,Male,2010,Right,1.743,74,173,187,584,1810,264,22,63
27,Male,2010,Right,1.832,94.9,184,206,580,1923,287,22,67
25,Male,2010,Right,1.708,69.8,169,196,582,1809,275,22,66
28,Male,2010,Right,1.802,96.8,173,198,567,1931,280,20,64.5
29,Male,2010,Right,1.757,88.3,180,190,577,1813,268,29,68
34,Male,2010,Right,1.861,98.2,202,216,599,1986,296,28,64.5
26,Male,2010,Right,1.8,79.3,182,192,560,1793,265,24,60.5
26,Male,2010,Right,1.774,90,174,201,584,1851,287,24,66.5
29,Male,2010,Right,1.723,100.9,180,199,582,1822,267,26,64
31,Male,2010,Right,1.808,116.1,190,190,604,1835,278,22,63.5
28,Male,2010,Right,1.683,68.3,175,193,553,1828,270,26,67.5
34,Male,2010,Right,1.736,65.2,179,207,551,1888,288,26,64.5
39,Male,2010,Right,1.722,80.8,176,194,565,1796,261,23,60
27,Male,2010,Right,1.761,103.4,188,188,580,1786,267,24,64.5
22,Male,2010,Right,1.815,73.7,178,207,534,1932,290,30,65
40,Male,2010,Right,1.822,86.7,180,200,587,1922,270,18,63
32,Male,2010,Right,1.621,92.7,176,186,564,1706,256,22,59.5
31,Male,2010,Right,1.716,78.3,174,189,586,1776,274,20,62.5
29,Male,2010,Left,1.644,86.2,178,188,569,1733,264,22,59.5
39,Male,2010,Right,1.704,90.4,182,185,554,1739,272,20,62.5
33,Male,2010,Right,1.784,80.3,179,198,574,1833,279,23,69.5
20,Male,2010,Right,1.64,75,167,181,571,1706,254,26,62.5
26,Male,2010,Right,1.688,70.8,167,205,587,1854,280,20,65.5
36,Male,2010,Right,1.795,80.3,171,193,566,1837,260,23,59.5
28,Male,2010,Right,1.839,68.1,181,196,554,1895,277,22,59
35,Male,2010,Right,1.73,92.9,183,186,584,1779,273,16,69
37,Male,2010,Right,1.669,97.5,182,187,568,1727,272,20,60.5
28,Male,2010,Left,1.782,110.8,183,199,588,1892,284,24,71.5
29,Male,2010,Right,1.655,86.6,173,181,575,1720,251,20,62
32,Male,2010,Right,1.803,97.9,194,211,592,1901,301,27,64.5
37,Male,2010,Right,1.729,97.7,178,196,574,1788,269,21,65
21,Male,2010,Right,1.738,79.3,179,196,603,1895,273,29,69
28,Male,2010,Right,1.836,81.8,172,204,584,1977,277,24,61.5
33,Male,2010,Right,1.722,92.1,170,191,557,1749,262,28,62.5
26,Male,2010,Right,1.907,114,194,215,593,1979,283,20,66.5
26,Male,2010,Right,1.657,87.4,172,178,564,1687,244,18,61.5
31,Male,2010,Left,1.688,90.2,187,186,577,1764,260,22,64.5
28,Male,2010,Right,1.751,88.2,181,187,597,1759,274,27,67.5
36,Male,2010,Right,1.808,85.7,183,199,583,1895,267,23,66.5
24,Male,2010,Left,1.818,86.2,171,194,585,1803,266,26,65
27,Male,2010,Right,1.893,108.4,188,213,604,2034,294,22,66
29,Male,2010,Right,1.802,81.6,179,203,603,1903,292,22,65.5
27,Male,2010,Right,1.697,91.4,174,174,584,1705,256,20,65
31,Male,2010,Right,1.722,93,183,192,582,1831,261,28,65
37,Male,2010,Right,1.729,98.2,182,193,602,1793,270,20,63
36,Male,2010,Right,1.674,77.1,174,175,578,1688,249,22,69.5
32,Male,2010,Right,1.742,90.3,180,190,566,1812,253,22,64.5
29,Male,2010,Right,1.777,88,184,194,582,1859,265,28,61
27,Male,2010,Right,1.6,63.3,166,177,557,1779,252,24,64
30,Male,2010,Right,1.707,97.3,179,186,590,1828,269,24,63.5
28,Male,2010,Right,1.808,124.7,200,204,595,1936,288,28,61
30,Male,2010,Right,1.702,82.1,172,180,586,1748,252,26,61
24,Male,2010,Right,1.777,75.9,175,193,557,1860,273,21,60.5
25,Male,2010,Right,1.728,77.4,183,195,548,1802,262,27,65.5
30,Male,2010,Right,1.746,77.5,175,180,575,1753,250,22,66
21,Male,2010,Left,1.717,78.5,181,191,582,1736,269,23,61.5
30,Male,2010,Right,1.809,75.3,177,202,572,1932,283,22,67.5
22,Male,2010,Right,1.946,91.8,188,205,563,2037,293,29,65.5
24,Male,2010,Left,1.787,90,186,199,560,1820,276,28,63
25,Male,2010,Right,1.825,82.5,177,190,562,1856,266,21,59
22,Male,2010,Left,1.915,87.7,189,197,575,1971,292,25,68
20,Male,2010,Right,1.798,93.2,182,197,572,1904,281,27,54
20,Male,2010,Right,1.706,70.4,163,184,540,1851,257,25,64
30,Male,2010,Left,1.802,83.7,190,215,581,1933,295,17,67
25,Male,2010,Right,1.707,79.5,186,188,581,1704,260,19,64
27,Male,2010,Right,1.736,122.2,186,197,590,1827,283,18,70.5
31,Male,2010,Left,1.787,97.4,177,180,573,1773,273,23,63
31,Male,2010,Right,1.613,68.4,163,172,562,1685,243,20,62.5
32,Male,2010,Right,1.779,96.1,178,197,543,1836,281,23,61
29,Male,2010,Right,1.77,66.6,180,214,577,1891,284,22,67.5
29,Male,2010,Right,1.734,93.8,173,177,592,1817,258,21,63
34,Male,2010,Right,1.712,77.6,177,193,584,1813,270,20,66
27,Male,2010,Right,1.817,90.3,192,202,575,1889,288,24,63.5
27,Male,2010,Right,1.618,60.1,159,180,567,1749,255,23,65
26,Male,2010,Right,1.673,73.2,174,186,570,1762,260,27,62.5
33,Male,2010,Left,1.745,102.6,181,191,576,1808,278,25,65
23,Male,2010,Left,1.836,67.5,164,200,581,1939,291,18,71.5
38,Male,2010,Right,1.722,73.8,169,204,578,1872,279,19,68
37,Male,2010,Right,1.718,94.1,176,185,550,1759,274,20,64
23,Male,2010,Right,1.824,75.9,180,204,574,1848,277,24,60.5
30,Male,2010,Left,1.941,88.7,179,214,578,2033,287,26,61.5
33,Male,2010,Right,1.883,65,169,194,559,1977,271,27,65.5
20,Male,2010,Right,1.838,74.2,177,200,570,1911,286,25,60.5
26,Male,2010,Right,1.772,75.6,179,194,566,1823,274,21,69
25,Male,2010,Right,1.797,109.5,195,211,587,2004,299,24,69.5
24,Male,2010,Right,1.699,66.9,159,185,570,1703,267,24,64
30,Male,2010,Right,1.7,104.5,189,191,580,1775,267,25,70
39,Male,2010,Right,1.707,81.7,170,177,568,1753,250,18,63
24,Male,2010,Right,1.818,87.4,182,206,588,1987,285,20,70
37,Male,2011,Right,1.708,69.1,164,184,553,1823,262,22,64.5
24,Male,2011,Right,1.787,83.6,174,198,578,1849,277,26,63.5
30,Male,2011,None,1.742,95,178,194,595,1828,277,24,65
23,Male,2011,Right,1.771,82.4,177,191,565,1799,264,22,63.5
38,Male,2011,Right,1.724,81.6,177,192,561,1750,254,22,61
27,Male,2011,Right,1.951,99.6,186,212,608,2059,309,23,67
20,Male,2011,Right,1.729,70.5,173,208,559,1906,272,21,68.5
20,Male,2011,Right,1.719,59.6,171,189,578,1730,264,21,62
22,Male,2011,Right,1.723,89.9,178,186,585,1869,269,17,67.5
32,Male,2011,Right,1.694,82.2,175,185,575,1742,250,23,63.5
29,Male,2011,Right,1.691,79.9,171,167,577,1687,244,27,64.5
37,Male,2011,Right,1.733,78.6,168,194,564,1823,267,20,64.5
30,Male,2011,Right,1.677,76.6,175,180,572,1779,258,22,65.5
40,Male,2011,Right,1.899,120.9,189,203,594,1948,295,27,62
37,Male,2011,Right,1.774,88.2,171,182,575,1780,265,22,63
38,Male,2011,Right,1.745,96.1,187,196,578,1769,271,28,65.5
36,Male,2011,Left,1.735,90.9,184,191,579,1726,260,23,60.5
40,Male,2011,Right,1.711,78.8,173,187,566,1815,267,16,62.5
38,Male,2011,Right,1.706,80.6,181,181,579,1775,260,24,67.5
37,Male,2011,Right,1.831,94.9,182,189,590,1838,266,25,64.5
38,Male,2011,Right,1.821,99.5,180,199,570,1941,272,20,58.5
35,Male,2011,Right,1.795,89.7,170,198,557,1866,273,30,63.5
37,Male,2011,Right,1.782,78,176,201,550,1855,269,19,64.5
40,Male,2011,Right,1.745,87.2,176,186,575,1782,255,25,60.5
39,Male,2011,Right,1.735,90.9,172,181,588,1770,259,23,66.5
37,Male,2011,Right,1.785,71.7,174,193,559,1803,266,27,60
40,Male,2011,Right,1.784,107.5,195,210,593,1980,284,24,65
38,Male,2011,Right,1.79,94.9,173,190,550,1819,268,19,62
38,Male,2011,Right,1.725,84.6,164,178,563,1764,257,24,61.5
37,Male,2011,Right,1.773,74.7,166,185,592,1744,268,21,60
38,Male,2011,Right,1.734,78.4,169,190,584,1829,254,19,60.5
36,Male,2011,Right,1.765,79.6,177,187,556,1796,268,27,61.5
40,Male,2011,Right,1.871,85.8,175,198,573,1910,265,18,65.5
38,Male,2011,Left,1.782,87.1,179,194,553,1843,279,26,56
40,Male,2011,Right,1.763,89.5,179,205,601,1874,278,25,63.5
40,Male,2011,Right,1.788,92.5,187,193,572,1953,285,22,59.5
39,Male,2011,Right,1.873,96.3,179,205,603,1880,293,25,62
39,Male,2011,Right,1.756,79.1,180,191,579,1814,285,20,65.5
39,Male,2011,Right,1.794,108.3,190,210,605,1898,296,21,71
39,Male,2011,Right,1.806,107.4,190,200,590,1856,272,25,63.5
39,Male,2011,Right,1.89,112.9,202,218,588,1996,293,25,65.5
39,Male,2011,Right,1.774,91.4,179,197,582,1845,278,29,72.5
40,Male,2011,Left,1.729,95.9,177,186,601,1833,275,21,66.5
38,Male,2011,Left,1.762,90.3,172,185,538,1837,264,25,55.5
40,Male,2011,Right,1.707,89.3,175,181,562,1751,252,25,65.5
39,Male,2011,Right,1.86,88.8,179,200,584,1924,280,24,65
40,Male,2011,Right,1.768,89.1,177,200,565,1829,284,23,72.5
39,Male,2011,Right,1.761,95.4,179,209,574,1851,287,18,66.5
39,Male,2011,Right,1.733,78.4,173,190,573,1744,269,25,66
39,Male,2011,Right,1.698,80.1,171,190,578,1742,272,20,59
37,Male,2011,Right,1.8,87.1,187,202,570,1868,264,24,60.5
39,Male,2011,Right,1.905,117.1,189,208,615,2005,302,20,69.5
38,Male,2011,Right,1.707,84.4,177,186,564,1764,262,21,57
40,Male,2011,Right,1.715,89.5,169,186,564,1799,263,23,60.5
40,Male,2011,Right,1.823,106.1,187,194,574,1859,283,24,60
39,Male,2011,Right,1.778,109.7,185,199,583,1950,273,20,66
38,Male,2011,Left,1.749,75.9,185,194,545,1821,265,20,57.5
36,Male,2011,Right,1.794,81.8,181,191,584,1826,279,24,60
40,Male,2011,Right,1.794,85.6,178,194,577,1818,281,25,64
40,Male,2011,Right,1.777,89.3,178,192,603,1818,273,25,73.5
40,Male,2011,Left,1.739,83.2,173,182,572,1773,263,23,64.5
38,Male,2011,Right,1.802,92.6,175,204,566,1919,282,21,65
40,Male,2011,Right,1.853,87.8,188,207,578,1956,294,24,62
39,Male,2011,Right,1.855,89.5,184,197,568,1908,280,24,65
36,Male,2011,Right,1.851,91.5,178,196,566,1896,273,26,56
40,Male,2011,Right,1.758,95.9,178,181,567,1802,265,21,59
40,Male,2011,Right,1.74,79.1,172,179,554,1776,273,22,60
39,Male,2011,Right,1.774,80.2,175,205,570,1870,273,23,63.5
38,Male,2011,Right,1.802,95.8,178,195,580,1896,272,23,62
40,Male,2011,Right,1.671,57.8,169,188,540,1757,258,23,69
39,Male,2011,Right,1.794,89.8,180,198,585,1841,280,23,63.5
38,Male,2011,Right,1.853,93.7,186,203,566,1838,286,24,63
40,Male,2011,Right,1.712,88.7,181,191,568,1779,274,23,64.5
39,Male,2011,Right,1.815,100.1,189,215,600,1962,278,23,67
22,Male,2011,Right,1.75,72.5,170,190,574,1806,256,25,65.5
28,Male,2011,Right,1.778,72.7,170,193,578,1863,283,28,64
35,Male,2011,Right,1.7,79.7,172,190,582,1859,274,22,66.5
33,Male,2011,Right,1.659,87.4,173,188,557,1766,264,25,65.5
22,Male,2011,Left,1.794,78.2,180,201,560,1889,278,23,65
40,Male,2011,Right,1.681,76.2,169,183,554,1773,253,27,65.5
38,Male,2011,Right,1.7,90.8,178,175,570,1748,259,28,60.5
34,Male,2011,Right,1.755,76.7,180,198,587,1889,278,24,67.5
30,Male,2011,Right,1.71,85.9,171,181,586,1719,257,25,62
26,Male,2011,Right,1.845,106.7,181,197,608,1855,278,20,62.5
31,Male,2011,Right,1.696,84.9,174,181,554,1753,260,22,62
20,Male,2011,Right,1.792,70,170,195,573,1917,281,22,67
24,Male,2011,Left,1.735,65.7,169,178,567,1760,273,25,69
26,Male,2011,Right,1.677,84.5,181,190,574,1840,274,27,62
35,Male,2011,Right,1.769,104.5,187,203,581,1869,293,22,67
35,Male,2011,Right,1.873,103.2,191,190,585,1842,278,27,64.5
21,Male,2011,Right,1.743,89.4,175,191,585,1799,266,23,64.5
24,Male,2011,Right,1.775,66.6,172,187,565,1779,270,21,62.5
22,Male,2011,Right,1.717,89,177,190,575,1816,264,24,66
37,Male,2011,Left,1.706,105.6,178,193,617,1843,270,23,68.5
36,Male,2011,Right,1.761,84.3,172,197,578,1856,275,26,67
31,Male,2011,Left,1.66,74.6,161,176,574,1697,246,27,66
31,Male,2011,Right,1.773,82.6,176,197,590,1903,282,26,64
33,Male,2011,Right,1.735,90.7,182,198,577,1839,282,24,66
25,Male,2011,Right,1.693,68.5,165,193,547,1804,267,27,64.5
31,Male,2011,Right,1.728,76.7,172,193,581,1779,257,26,66
33,Male,2011,Right,1.671,77.2,160,185,582,1743,260,26,65
27,Male,2011,Right,1.775,82.9,168,190,573,1810,263,26,62.5
22,Male,2011,Right,1.727,85.7,177,187,597,1773,248,30,63.5
31,Male,2011,Right,1.675,69.1,165,177,568,1705,247,24,58.5
40,Male,2011,Right,1.697,80.6,175,187,580,1734,265,20,64.5
22,Male,2011,Right,1.766,77.5,186,201,582,1827,265,28,61
29,Male,2011,Right,1.682,59.7,163,180,553,1663,256,23,61.5
28,Male,2011,Right,1.966,89.7,193,220,587,2107,309,19,62.5
30,Male,2011,Right,1.737,101.6,178,195,593,1780,273,19,57.5
27,Male,2011,Right,1.863,111.9,181,194,599,1937,273,29,67
26,Male,2011,Right,1.857,71.1,177,204,559,1907,286,30,63.5
30,Male,2011,Right,1.849,105.7,183,188,569,1823,269,24,64
35,Male,2011,Left,1.836,82.8,168,193,595,1878,270,20,64.5
30,Male,2011,Right,1.73,85.1,181,194,579,1822,267,26,62
24,Male,2011,Left,1.95,104.7,182,207,567,2012,310,25,64.5
39,Male,2011,Right,1.637,78.1,179,186,557,1736,270,22,65.5
33,Male,2011,Right,1.624,76.4,171,190,554,1697,263,29,59.5
23,Male,2011,None,1.62,97,181,186,590,1676,264,27,68.5
35,Male,2011,Right,1.686,86.8,172,188,544,1772,261,30,61
40,Male,2011,Right,1.744,80.1,174,194,575,1791,284,21,67.5
20,Male,2011,Right,1.713,86.1,167,180,555,1706,253,23,64
35,Male,2011,Right,1.75,79.4,177,188,564,1797,266,23,58
29,Male,2011,Left,1.788,105.1,173,189,590,1774,264,21,65
29,Male,2011,Right,1.83,84.8,184,203,603,1899,287,23,69.5
26,Male,2011,Right,1.841,134.4,191,194,596,1838,273,22,64
27,Male,2011,Right,1.784,97.4,188,199,586,1864,290,21,65
22,Male,2011,Right,1.915,80.4,173,200,592,1953,281,18,63.5
30,Male,2011,Right,1.835,83.8,185,188,586,1853,285,29,64
25,Male,2011,Right,1.905,126.2,188,197,583,1899,277,23,65.5
21,Male,2011,Left,1.817,115.6,177,193,570,1964,274,26,68
36,Male,2011,Right,1.847,105.3,185,197,584,1906,277,22,69.5
21,Male,2011,Right,1.724,67.8,163,186,553,1752,265,27,58.5
23,Male,2011,Left,1.717,70.3,173,194,574,1813,275,22,65.5
20,Male,2011,Right,1.781,65.7,170,195,561,1853,270,24,64.5
24,Male,2011,Right,1.833,89.5,185,192,596,1879,264,24,67
26,Male,2011,Right,1.741,75.8,178,186,580,1796,268,24,67
25,Male,2011,Right,1.766,72,170,188,571,1811,269,29,62.5
25,Male,2011,Right,1.821,104.8,182,200,603,1892,286,26,67.5
31,Male,2011,Right,1.798,116.1,188,195,572,1844,284,20,61.5
21,Male,2011,Right,1.832,86.6,177,200,578,1868,274,26,60
21,Male,2011,Right,1.685,60.1,164,174,566,1744,246,17,59
24,Male,2011,Right,1.788,112,183,197,592,1857,278,23,64
24,Male,2011,Left,1.765,76.2,165,183,581,1812,267,21,61.5
20,Male,2011,Right,1.818,127.8,193,204,585,1939,294,23,68
20,Male,2011,Right,1.687,52.9,158,179,550,1764,257,22,62
35,Male,2011,Right,1.751,91.8,175,184,577,1761,263,20,62
30,Male,2011,Right,1.778,83,173,195,578,1828,275,27,61
28,Male,2011,Right,1.734,78.8,169,183,564,1796,264,23,67
31,Male,2011,Right,1.834,78.7,179,216,574,2032,288,24,64
36,Male,2011,Right,1.83,95.4,182,188,573,1816,269,18,65
38,Male,2011,Right,1.842,97,188,200,575,1897,276,24,61
31,Male,2011,Left,1.876,105.2,185,200,589,1908,272,24,64
20,Male,2011,Right,1.665,64.9,168,187,566,1721,253,23,60.5
39,Male,2011,Left,1.737,77.4,168,195,559,1826,257,24,57
33,Male,2011,Right,1.827,70.1,169,219,561,1971,294,22,69.5
39,Male,2011,Right,1.772,95.3,185,194,574,1839,280,20,64
20,Male,2011,Right,1.741,71.7,169,182,578,1730,269,26,66
27,Male,2011,Right,1.852,92.4,177,192,622,1904,282,24,63.5
35,Male,2011,Right,1.833,97.5,182,194,579,1887,272,24,62
22,Male,2011,Right,1.648,75.4,173,180,555,1694,255,22,63.5
29,Male,2011,Right,1.733,82.6,175,183,568,1766,258,22,65.5
26,Male,2011,Right,1.681,93.1,189,189,587,1780,274,25,59.5
23,Male,2011,Right,1.745,111.2,189,190,578,1798,272,24,64.5
21,Male,2011,Right,1.7,80.8,178,186,550,1818,267,23,53
22,Male,2011,Right,1.689,81.1,174,190,552,1770,255,23,64.5
26,Male,2011,Right,1.803,96.2,183,193,630,1825,275,24,66.5
24,Male,2011,Right,1.861,100.3,187,197,576,1862,277,21,64.5
21,Male,2011,Right,1.754,99.9,179,197,602,1809,267,24,70.5
25,Male,2011,Right,1.709,77.3,171,187,605,1742,258,26,65.5
21,Male,2011,Right,1.837,95.6,186,206,590,1897,277,22,65.5
32,Male,2011,Right,1.879,108.7,180,203,590,1962,273,23,68.5
20,Male,2011,Right,1.849,110.7,192,200,588,1913,279,24,65.5
26,Male,2011,Right,1.735,93.5,176,193,580,1860,277,25,63
34,Male,2011,Right,1.807,84.8,178,196,574,1816,276,24,66
22,Male,2011,Right,1.791,96.3,190,196,584,1828,280,24,61.5
21,Male,2011,Right,1.862,102.6,169,200,575,1883,280,29,66
